Dwell,Music,Dwell:Music
0.855730831519262,0.8077861156963476,0.9929208991090848
0.21834579554908426,0.4065697785634572,0.888875438172097
0.567447073909612,0.705822812189558,0.3423722811794631
0.9578951933212535,0.45946059887946034,0.8270444291454091
0.3513197562031547,0.1438788202089827,0.14053847091551727
0.14697915462286695,0.10081822302730029,0.14897949138163785
0.05435096752585022,0.3416258696457157,0.5176195994609389
0.4778531577295929,0.15941758906431602,0.3982870524389644
0.48539219132344474,0.6489082574612158,0.6951506405264573
0.4933322488986117,0.9706142433986702,0.859568904377818
0.49902127360811954,0.6602044593773253,0.8566423756059883
0.8910568390927327,0.3075341563389923,0.276830278166771
0.5169001402269885,0.5358763945976317,0.4207756884407123
0.5695672843162704,0.9312997169893219,0.7603617675143661
0.23415608621631312,0.470534410964709,0.9660253642459486
0.011884320181975525,0.07262289985672146,0.06011390093096369
0.40910332007692873,0.8015323577652845,0.5629898260781806
0.828739223549025,0.9267560002254627,0.7193125704229675
0.8422495531931311,0.8907994218862898,0.9781321859122798
0.8922204276310383,0.4408238719308844,0.956557977197984
0.8773893099742803,0.725775633088434,0.2823346556308583
0.5739401140041817,0.18210459401479095,0.9862925579783883
0.8589614079660388,0.21849234452124075,0.6852125467418424
0.7975839368831895,0.7374651545348373,0.644788851577742
0.9945026350697048,0.7166090525108676,0.9662895387393128
0.9887313721362204,0.37926302616855634,0.8005262750396172
0.6254222682195508,0.3307765990681177,0.9921374115480203
0.5113650819628318,0.14434159194974008,0.43122374382922113
0.8715316452384728,0.4424406676844069,0.9644140959014886
0.3625671407317164,0.6204718952001153,0.438778464622422
0.8754290520053496,0.1024099009012306,0.14874220604627222
0.2613155572164551,0.05730181725331956,0.29132137607098296
0.7231090857659401,0.7599742334221247,0.5801866665070275
0.13834244622797057,0.06294664020013306,0.10508053922737816
0.5579654273647848,0.1687720164104603,0.255581111403797
0.4581878416563563,0.5336708302495449,0.24540730877249567
0.9634101098735164,0.7625105112141315,0.508849597811911
0.07428566976338007,0.6508224749269189,0.44009804760243104
0.5767649355967708,0.14329602540429898,0.7261085145033515
0.8019753898376862,0.23643910285430872,0.2616785817369423
0.6306231969861157,0.21171607050519115,0.23212520444553542
0.5731493162972466,0.38268320390823257,0.7316453888095521
0.8681356892202837,0.5574162056086271,0.8105898282589333
0.6577759200651682,0.5759238745660532,0.7650233598405003
0.9926419986785116,0.9856381462548475,0.604705615106182
0.4853254223178631,0.2768275191792797,0.7221863857513636
0.5994916396220001,0.7203897560041679,0.7782670596601998
0.39575105846980263,0.3448139084209465,0.15739388481382866
0.6711136720812203,0.600550453193756,0.39210121652705043
0.5215735171088659,0.7007403133728399,0.8155494724240191
0.33869108679723653,0.4282055844830387,0.10829507161043017
0.7778977021216502,0.07838589525644508,0.22254081441325718
0.3229136347115443,0.9307234134722645,0.31415024153042265
0.7190813934109943,0.26076357395476507,0.9432598088898552
0.721303804367344,0.21492461496675505,0.45529378914411545
0.15747842479330038,0.9454802634791495,0.45079042301863764
0.46440131789842426,0.7880767868076477,0.14502074997215209
0.6115950429853162,0.96277386768663,0.5619043656251402
0.9271622109327882,0.804130788007248,0.8446617184712825
0.9404360164858934,0.6501435515196115,0.9863069033252255
0.3733146987330423,0.3355006481390105,0.4246845566787237
0.8483902183193611,0.5630700323126823,0.7232620710348509
0.25319700515616733,0.554495806607117,0.5227592885087686
0.0620281653175698,0.2957824236622681,0.7861410224892352
0.49471942201904423,0.05556896263205251,0.6766026391750192
0.38029495990886153,0.8864796646063401,0.24405933438667707
0.22016662383018276,0.8942426929772329,0.6568104874885892
0.13080954241412548,0.47671866600257456,0.12836856982333783
0.6208889837968464,0.30139116020305545,0.6391160231387182
0.6259708274563623,0.7494845316148022,0.18451967696882654
0.3185546540812653,0.1769145491424115,0.016572513794291838
0.20609006061730947,0.259388553448156,0.5819380204962018
0.40690277014154924,0.1428553661424579,0.19673208586381563
0.779738076863519,0.7692833829386471,0.8503263277753721
0.1733627702231681,0.42823590622026686,0.04298731316553411
0.8110218487086905,0.6525629180554683,0.9318063547763198
0.1437804625404907,0.7091895017236464,0.10062145561501128
0.3661982419775629,0.08791455582464759,0.6024209864187906
0.010521362390719168,0.003014026252431212,0.03042117068684602
0.5821988328295884,0.07225846629381742,0.07582224401096596
0.09492399794053603,0.44260871773904736,0.057143083768240045
0.3659538469567731,0.5857864659104811,0.858593773237428
0.7834851865463989,0.4734000861524647,0.5079758910054031
0.8089494772561925,0.7965414584774297,0.3738803840869066
0.9282181744663494,0.3734924581365935,0.7341627585143218
0.5097485504662216,0.3614539274321643,0.6285990511177411
0.28247686734761535,0.7474332968336876,0.5848767773314647
0.4110450770490917,0.7374503396906419,0.804605255048393
0.09277133034153784,0.28760953560123925,0.291551088670688
0.7642274754949283,0.3070894848835362,0.3957839933819258
0.37053247070204987,0.5631075362355557,0.16355015300299514
0.7077416978844234,0.4075574399772387,0.3457335616680804
0.027562651807286943,0.018915010252211775,0.010505976476706994
0.11478454737574068,0.08834856360486334,0.06953723462777328
0.30495395015393345,0.575929587176462,0.4645232819661174
0.44341906093816996,0.3030055614441634,0.24547616345951284
0.1975966059086632,0.1944844821421238,0.419833855985341
0.5689738665934957,0.274700733840439,0.3348278456590792
0.9675929014074736,0.8296748155850314,0.7827391679338952
0.8672064935262562,0.8949195016301169,0.993728487498815
0.5523274524391193,0.4181911194723274,0.2590405251630124
0.6432034306174607,0.32209799820329216,0.8977454804010572
0.8389029122905366,0.009698561200336072,0.019627827162719207
0.9612034430377379,0.34522826040272236,0.518220033153815
0.1359653700356935,0.1258133958140848,0.5240835108121892
0.24282577434194258,0.5541999986062246,0.7435125460573561
0.32799191923083426,0.4884793125817449,0.7304710575372706
0.8417021515031798,0.8207522092267704,0.4320504749578401
0.48628796409168623,0.7695989585400547,0.7156438617231791
0.4663563763473032,0.8701282487706025,0.7585431444371309
0.5855372547743447,0.6922969058114236,0.43812366419110427
0.9799136002220711,0.7648687451483117,0.33354197511374073
0.8535020658729816,0.5507737576134394,0.5468043688264398
0.9970632011144945,0.706887108738747,0.500352142869613
0.6175890563534668,0.7384208718846405,0.7162683222707226
0.19772688612756684,0.955388564162058,0.6957728815540224
0.679094293826686,0.9938283620054694,0.21015181032724237
0.24645926936449458,0.7305841760217379,0.5811130757096288
0.9438339692744072,0.39589189673902736,0.4216778277630476
0.5093691791007122,0.6719354720332932,0.830646247872563
0.5435702785928853,0.28703942727633003,0.4528651667859156
0.658779934249571,0.07153427774745107,0.06923767207459378
0.05091908380029512,0.27798150736428034,0.27662003902063576
0.1722121666170304,0.7264626059974599,0.5577607269967202
0.912014131601391,0.14830052810171987,0.7591294886220167
0.7295854131139528,0.5781232322875018,0.6718870054347535
0.9129909996351555,0.5234012399626482,0.6352852612660156
0.433375899511829,0.041818726192299295,0.0664044157611271
0.7560120749520125,0.7644622494269696,0.1095052839181246
0.5274623191632064,0.11219968333302248,0.2755572720354352
0.5835800090973743,0.4729528239185987,0.9299292646463462
0.84446827442792,0.34919221408969614,0.10119081802690982
0.14456063326182367,0.3513131151358033,0.9521115814692709
0.460199619218429,0.5658489484754061,0.39708648637124105
0.9532162172799902,0.754169819300218,0.3801891808316733
0.07330437887263298,0.3663509577970669,0.9473633365460984
0.9238218978243377,0.37473017111055745,0.8787804356365696
0.059452363197418756,0.5704760361487695,0.2262143263017557
0.853743819000038,0.40528227201701217,0.15325946865018125
0.8556037193144096,0.1838003714182386,0.7384655846573676
0.9929390999762173,0.8113568028450062,0.8473571365229167
0.9049022731338838,0.8910555479766137,0.68026383787398
0.32811440233429445,0.39242968537173867,0.8373303501838135
0.9682734849457316,0.7643093234219407,0.756070890012691
0.25640179617257725,0.251430094526729,0.7062023825643352
0.13175162428773943,0.213181578222772,0.06623869924574174
0.8796094566258912,0.07910792511510165,0.054989457010939526
0.4493231253885523,0.9592832758828559,0.9133947707752366
0.09196324661318318,0.4368922710490656,0.06777456237951343
0.6444341675852081,0.6396523510660358,0.5474999906463895
0.9772412269788208,0.8005779408382595,0.5964096839463922
0.9560046787160617,0.8546086256623676,0.2685033038654251
0.8918758109341888,0.8358931493659573,0.7575000641093891
0.35089869560802794,0.2149262702736792,0.1396687048095317
0.027739788476773553,0.018942251871175785,0.2725776439510897
0.07645503312407154,0.3227587449524865,0.21413802834465406
0.1602510571459707,0.19700965030848108,0.19557002073988636
0.7414662198623955,0.6085431186732165,0.6509338838147094
0.8484367573640841,0.23002299556029462,0.853448349359092
0.017214850027820933,0.027321080644192735,0.14533895838534247
0.26256222408375607,0.620558858502497,0.8046110921316756
0.703882338683087,0.9640811921808153,0.6726993519723322
0.030012859776732664,0.36067986295428506,0.307463071478537
0.8739615541908408,0.5137268245261819,0.49023726494391023
0.8130991039318143,0.5764400952258261,0.2690604900714103
0.861780487253691,0.85586614070069,0.9758376467838596
0.6928975969972649,0.8213945685472942,0.4507133617215957
0.7764472223432101,0.4070189500219294,0.778558212130236
0.24862352947286348,0.2114285818695946,0.35791950466758354
0.10662645458061547,0.11000060391083565,0.06488515020116357
0.724502055491428,0.9403890233024315,0.5197040928581466
0.4106761690323591,0.7631014688961654,0.9074199863737327
0.09572449724041121,0.623407049414354,0.17010404121855155
0.16673083082963883,0.3865203699483128,0.21667666369462935
0.2921671171780084,0.20383084891066647,0.14924009705853372
0.6295166201363437,0.21177663243351416,0.7895591767347083
0.8813398567335126,0.9115959178746825,0.6333988225837559
0.16042978246631862,0.9996594581306433,0.9688952678590098
0.16557748360864588,0.1314451092548768,0.05185458944337337
0.8640067651444161,0.29053981424290215,0.7093865354706901
0.255534527451609,0.994316827568889,0.9255934310999133
0.09397925363981696,0.06187154390759859,0.033996592932788616
0.5822456726939239,0.7612170398353961,0.5649061918463352
0.29294180925131325,0.23287436568199518,0.08376260122425225
0.6185183951268513,0.7347963125267212,0.9721430075515178
0.01763978119410374,0.287655914663817,0.21652115226644683
0.5242279235549165,0.6196944918527244,0.6321655220308535
0.4083439896305178,0.974661212941593,0.6897291770645152
0.4079367893023029,0.8186311167065031,0.8136604986275041
0.8807534629757863,0.3377377981876492,0.7603318712365089
0.09134774835494547,0.05537631580818249,0.1244329448897247
0.5934891392276613,0.15878213927351464,0.3124558710802228
0.6571206382496296,0.7498397671737675,0.11317886935513287
0.7856027131647986,0.2406776441456573,0.45024176170945157
0.6690600086699653,0.49324958760032434,0.24952132856495893
0.4838505700421761,0.25183348807734035,0.9779115832866438
0.4929220299097725,0.9342061266801851,0.6101478823977952
0.2566648127725599,0.6325231336261243,0.5558226802833037
0.7983646862007818,0.5039629411393417,0.7067090377820769
0.7567017393970965,0.43493741036537853,0.7624540719060207
0.8115132417534223,0.98376164213174,0.6533540669673205
0.6931482978853508,0.4084162602245299,0.580744096652136
0.2928783427945694,0.12095248514027855,0.050314122659351306
0.13320252602170604,0.3260448757296704,0.2737648529222327
0.3420272488188958,0.3103927310359032,0.715872807948101
0.020418839636372393,0.9129584303817581,0.32645865772163124
0.36835687888873175,0.2562614358739731,0.45737902416378995
0.3102083055075229,0.3278085801847214,0.14478976168016797
0.4443068475381513,0.9310678012637417,0.13297622269275197
0.07721974632809088,0.39099398027490007,0.2734572645408755
0.1964692002205272,0.7461465277180769,0.3308027617460038
0.46667810738046234,0.7627275970537355,0.3016307157652613
0.06595178237822695,0.2696954537890943,0.23415137556763252
0.24030876495482786,0.05039752475252678,0.23806381953931088
0.9687386208388494,0.39731729959753453,0.4061982752772023
0.34194542769053926,0.05480987904867009,0.07425315862038509
0.7973337391904994,0.6518136984923133,0.5986277918393401
0.8486979177148924,0.517937210255494,0.20085188951894511
0.7156649217451515,0.4505547589587763,0.5963788086895818
0.49987875898044937,0.8659189711735498,0.5109790024331493
0.31140609834302313,0.3846322138813466,0.13210389530483987
0.25254291740693313,0.29559055575391474,0.3081459884832508
0.56014675253794,0.5988034023919625,0.9302533423881314
0.2341966854727672,0.9254558196416904,0.3534012492666607
0.8190473557477882,0.5811281033080461,0.29079846370281826
0.905577228886296,0.8089617472797671,0.7877503419176262
0.02589402908152748,0.6631696427952556,0.2675908999197479
0.5412987188004564,0.6638105652026116,0.429735228550032
0.5434298175458844,0.5651780949622127,0.7246748119244235
0.020771560972938394,0.16980806248930091,0.04060762304718465
0.8017185422010792,0.25133285180569476,0.5293631527277539
0.2713007792112848,0.5636672020112645,0.4147187316355685
0.5337361878063936,0.20347577217085258,0.8606543132210482
0.2576451936544565,0.8073439607565324,0.9050102134191381
0.1647251668583293,0.05612961696940765,0.5049915306242097
0.0655729740732449,0.28598665025312386,0.13750798841654502
0.36676249859835947,0.72789633407194,0.13471141665825612
0.7529813762040514,0.9696461842028978,0.6887078361778342
0.28950049672938577,0.09925398437936653,0.4869405017710727
0.8218061402691459,0.8275253693492319,0.4039996633758684
0.3619937500181499,0.7501297946037607,0.16426394985956141
0.025282604933536047,0.8323772322867315,0.4138833767174519
0.0042482500040723105,0.18565859410616753,0.04553117121609808
0.9093733603513544,0.9131080005542336,0.39702390025045164
0.5536076373316653,0.5757483591698046,0.5247651265092319
0.38591645845074096,0.9417548156351099,0.685941863773222
0.9206867217034149,0.1410956202821124,0.381993682602155
0.748539411171426,0.40212168711197205,0.22655492570103802
0.07608042125875789,0.05243679937113459,0.2987216075367263
0.9571144804685257,0.11737952014461846,0.4549048341936245
0.5832589301935893,0.050441951336221584,0.15378203096998763
0.2549252754683614,0.4078381676956005,0.26264389312775244
0.09236232917207608,0.5953656406302925,0.4698617676878859
0.9904383158581352,0.4960096844116092,0.3029730657736905
0.08601178718516489,0.7274171412718724,0.08203319418795403
0.3772147063577355,0.7414007960447654,0.8954275384000986
0.6652989971368491,0.44513161429946757,0.8390511656452427
0.7545208201890921,0.6280746847829496,0.21990634090150585
0.17039479343729086,0.05761389016577386,0.10926598080859755
0.5165335648794602,0.9173878698644279,0.9871500715513181
0.6594061427099889,0.3476860551426221,0.3413454449845976
0.55585586893971894,0.2568193093238986,0.792459691732535
0.5255668810215065,0.10365363827474983,0.046553068719178144
0.32472440636895894,0.1395978416124406,0.23338814285412215
0.4151072429438392,0.17717494445651422,0.9448263141970279
0.946572666326558,0.09533001397424104,0.5009170694115892
0.656962830683405,0.15194695722237972,0.524898530045961
0.6166982603721627,0.44620753487148995,0.5914769616811509
0.3467664281126067,0.2481911867156336,0.405563692655725
0.5146507890293536,0.05906741336681889,0.18661124890331618
0.04695021087502714,0.04419829820150346,0.1530871510970933
0.624944768731609,0.8638758247116314,0.7592712041204261
0.8713105403584425,0.44521415724368596,0.8535023664899287
0.49267900220662536,0.08767186130349934,0.2734186228440656
0.5965720266553374,0.4509048194644688,0.7062981633525274
0.7126828164549834,0.9708841905008707,0.9147540471014006
0.32318757410106236,0.5237601619345194,0.9302311692933916
0.7109791064911154,0.021130401338401786,0.5440514781697509
0.4928718083018877,0.011251990328424806,0.05079534587922163
0.39221009799756074,0.4587405807456899,0.06223427566037564
0.2640222291220798,0.3181719514883717,0.08077414657274185
0.7602105975388729,0.6829596926586159,0.8261816266833266
0.23575736152628063,0.20469884333402233,0.053072494534848934
0.7437324620417962,0.5165375828254862,0.39112677280641023
0.4833219710274933,0.3928525189067334,0.38322747774020316
0.20776287076855654,0.46354910037636354,0.21355791516841444
0.33609593764139334,0.049165471314158306,0.9861009637546222
0.10710178436513527,0.18315690791747755,0.6620869438146054
0.03202036782526763,0.03951078835320676,0.16991221392377437
0.6942764281633979,0.38506128569577847,0.7926013608402743
0.70298261308712,0.314943558041337,0.921718667584992
0.732945121540405,0.1518667985389721,0.2666481870278117
0.013065867805073742,0.7838436240875503,0.2760552196408599
0.5012170259319602,0.25703264711723295,0.11789822949093624
0.2318825176490641,0.08367871146599243,0.07784308044313819
0.6656848739567857,0.40792232597818445,0.7808470619839399
0.6563642159726497,0.9450100684888937,0.3103415158972818
0.39004642033270026,0.7194071773256074,0.24928206269599418
0.9976110342936612,0.2948136132893142,0.6547194774646171
0.930464629176159,0.7144356331167272,0.9179722953501956
0.2641958051286165,0.33415480278025994,0.332090447406516
0.21688166381721066,0.37378119963312134,0.6127353351049913
0.20138301709586884,0.6742208383661106,0.8034434943288371
0.9963734425559718,0.6277833727659663,0.9211763228949155
0.35702043908199704,0.9522884831345416,0.5810017477920058
0.9987215060419146,0.29900286468636394,0.6700085920483945
0.2353689469085793,0.09316511531020967,0.13340258076952777
0.8533691683930508,0.9104290005844905,0.944954433644574
0.02025007519468584,0.4875775735501196,0.06906837895104086
0.376452471282634,0.6259538873142901,0.9978291354044265
0.24436118799913611,0.25840311509203595,0.135044095046224
0.059776391261540114,0.4129106151550687,0.37577374802229097
0.49779909753021556,0.7331980325648586,0.5268575451494214
0.9024788510203767,0.3931347994611762,0.651744485489091
0.7555484265841004,0.7080252508499829,0.15821031000705166
0.6274202151923648,0.8781307197973578,0.5646243898138938
0.5493878924235016,0.6741560049100592,0.16363697616391895
0.6004511770124967,0.766946067027726,0.8591497176527154
0.7514913843831417,0.3255313591100412,0.4868111750810675
0.37227693920942523,0.23309342026746885,0.23238127409445486
0.5917690106078135,0.5081521387394878,0.9023398035169228
0.7957099435685704,0.5242647552768911,0.7186172771220464
0.894696609062043,0.06074853482849575,0.20903705669861167
0.8894035572914669,0.262723970069468,0.39619278072527925
0.6302932451751431,0.5969971845821384,0.6892481614662156
0.8354255170410138,0.49520031781446544,0.9755760439287707
0.3879979470454628,0.8897959336294972,0.7170856637049214
0.0742979407859906,0.07532119520424876,0.028974203766001988
0.7664165837595429,0.3356297573917797,0.7812028291705151
0.26384635248670824,0.8404056057542756,0.8278191732129595
0.6728289678511589,0.8401904957605967,0.991668802275121
0.08390624256734312,0.19318226448389636,0.02024608744957799
0.9581233916422203,0.9311679402946265,0.9534712765968969
0.6244974115687508,0.48014755479618426,0.8274069228604942
0.4361770316153338,0.9938037270512433,0.9980686874176737
0.03830411020312457,0.3587160926854352,0.01881895917432732
0.04105415080090113,0.5899634422939318,0.33181604554682087
0.09287089760024664,0.9745521563212585,0.722609891997006
0.6934425048109296,0.32435689873095996,0.7948641827337602
0.34156739993960317,0.5347355462679875,0.4882477455628444
0.9835180060826716,0.07263689124162866,0.4644603228029082
0.8528268662721983,0.20993908843607142,0.6202754356993628
0.2014229521759668,0.16985830556874135,0.4420103157736865
0.63117102742412,0.960522514929215,0.9851697244182177
0.1876633968496896,0.6772617637719549,0.7074018384374632
0.8041842560921433,0.3928326625077958,0.2378073732190941
0.09536781460866404,0.37855428924460877,0.15635976290379483
0.7595865643331042,0.7566280005859333,0.7119503843788173
0.8148549607612446,0.11229151335488857,0.5927876636482694
0.017750030562817792,0.17889021032306285,0.2678067644780579
0.3002857592011365,0.8073298671952935,0.9771524970795433
0.31920843670282084,0.5220000150946473,0.7657026847687262
0.6328603048600574,0.24715398440320374,0.6245580875125595
0.8274864867610364,0.44270304661431237,0.48692305817364917
0.31649414741991777,0.49397376025685497,0.1763918419382865
0.5556627723129834,0.9447356351634357,0.3918394259885313
0.4586301869800368,0.9274289895742976,0.6414756421161938
0.27529395179919125,0.574187768009095,0.30867764093121997
0.6728695667031178,0.8941356706670043,0.7494160733885217
0.9948984972601489,0.10175279128137922,0.2553746830987017
0.6266366522394091,0.6900984369432527,0.5431645179727085
0.9935913488901263,0.49910049616351454,0.5343852259418251
0.12916587278829356,0.9552805473170287,0.8139889526418835
0.3087569795112296,0.9434046172538342,0.11245992389097834
0.8746416053371845,0.5214024544830419,0.5644464334614732
0.18468703002073245,0.4901362640681092,0.3483908642128161
